<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20121008,105016,158.37000,30
GAZP,0,20121008,105016,158.37000,30
GAZP,0,20121008,105016,158.37000,3000
GAZP,0,20121008,105016,158.38000,600
GAZP,0,20121008,105016,158.39000,350
GAZP,0,20121008,105016,158.39000,1000
GAZP,0,20121008,105016,158.39000,210
GAZP,0,20121008,105016,158.39000,8320
GAZP,0,20121008,105017,158.30000,100
GAZP,0,20121008,105048,158.35000,100
GAZP,0,20121008,105048,158.36000,300
GAZP,0,20121008,105048,158.37000,300
GAZP,0,20121008,105048,158.38000,1300
GAZP,0,20121008,105052,158.38000,30
GAZP,0,20121008,105052,158.35000,100
GAZP,0,20121008,105058,158.33000,20
GAZP,0,20121008,105058,158.31000,180
GAZP,0,20121008,105100,158.31000,300
GAZP,0,20121008,105101,158.31000,20
GAZP,0,20121008,105101,158.31000,30
GAZP,0,20121008,105101,158.30000,190
GAZP,0,20121008,105105,158.31000,50
GAZP,0,20121008,105125,158.31000,10
GAZP,0,20121008,105125,158.30000,40
GAZP,0,20121008,105145,158.37000,100
GAZP,0,20121008,105145,158.37000,900
GAZP,0,20121008,105146,158.31000,50
GAZP,0,20121008,105152,158.31000,950
GAZP,0,20121008,105152,158.31000,1500
GAZP,0,20121008,105152,158.30000,4840
GAZP,0,20121008,105152,158.30000,1000
GAZP,0,20121008,105152,158.30000,100
GAZP,0,20121008,105152,158.30000,30
GAZP,0,20121008,105152,158.30000,1500
GAZP,0,20121008,105152,158.29000,400
GAZP,0,20121008,105152,158.29000,400
GAZP,0,20121008,105152,158.29000,200
GAZP,0,20121008,105152,158.29000,10
GAZP,0,20121008,105154,158.29000,290
GAZP,0,20121008,105154,158.30000,4960
GAZP,0,20121008,105158,158.27000,10
GAZP,0,20121008,105158,158.27000,40
GAZP,0,20121008,105158,158.26000,10
GAZP,0,20121008,105159,158.26000,10
GAZP,0,20121008,105200,158.30000,3000
GAZP,0,20121008,105202,158.27000,50
GAZP,0,20121008,105202,158.26000,190
GAZP,0,20121008,105203,158.30000,5000
GAZP,0,20121008,105204,158.26000,40
GAZP,0,20121008,105224,158.30000,7120
GAZP,0,20121008,105224,158.30000,2600
GAZP,0,20121008,105224,158.30000,100
GAZP,0,20121008,105225,158.30000,160
GAZP,0,20121008,105228,158.30000,400
GAZP,0,20121008,105230,158.30000,400
GAZP,0,20121008,105230,158.30000,300
GAZP,0,20121008,105230,158.30000,500
GAZP,0,20121008,105230,158.30000,400
GAZP,0,20121008,105230,158.30000,1400
GAZP,0,20121008,105231,158.30000,100
GAZP,0,20121008,105234,158.30000,100
GAZP,0,20121008,105250,158.31000,50
GAZP,0,20121008,105254,158.31000,40
GAZP,0,20121008,105301,158.30000,300
GAZP,0,20121008,105301,158.30000,240
GAZP,0,20121008,105304,158.30000,400
GAZP,0,20121008,105319,158.30000,100
GAZP,0,20121008,105321,158.30000,100
GAZP,0,20121008,105322,158.30000,100
GAZP,0,20121008,105324,158.30000,180
GAZP,0,20121008,105324,158.30000,420
GAZP,0,20121008,105324,158.30000,750
GAZP,0,20121008,105325,158.30000,400
GAZP,0,20121008,105330,158.30000,300
GAZP,0,20121008,105334,158.31000,110
GAZP,0,20121008,105334,158.31000,180
GAZP,0,20121008,105345,158.30000,250
GAZP,0,20121008,105353,158.30000,400
GAZP,0,20121008,105353,158.30000,400
GAZP,0,20121008,105354,158.30000,400
GAZP,0,20121008,105354,158.30000,200
GAZP,0,20121008,105356,158.30000,100
GAZP,0,20121008,105358,158.30000,100
GAZP,0,20121008,105400,158.31000,20
GAZP,0,20121008,105400,158.31000,30
GAZP,0,20121008,105400,158.30000,400
GAZP,0,20121008,105400,158.30000,100
GAZP,0,20121008,105401,158.30000,100
GAZP,0,20121008,105401,158.30000,300
GAZP,0,20121008,105401,158.30000,240
GAZP,0,20121008,105416,158.31000,20
GAZP,0,20121008,105424,158.31000,50
GAZP,0,20121008,105425,158.30000,100
GAZP,0,20121008,105428,158.30000,1720
GAZP,0,20121008,105430,158.31000,50
GAZP,0,20121008,105431,158.31000,200
GAZP,0,20121008,105501,158.30000,300
GAZP,0,20121008,105501,158.30000,240
GAZP,0,20121008,105511,158.30000,100
GAZP,0,20121008,105516,158.30000,17530
GAZP,0,20121008,105517,158.30000,400
GAZP,0,20121008,105517,158.30000,2000
GAZP,0,20121008,105518,158.30000,100
GAZP,0,20121008,105518,158.30000,400
GAZP,0,20121008,105522,158.30000,400
GAZP,0,20121008,105522,158.30000,400
GAZP,0,20121008,105525,158.30000,100
GAZP,0,20121008,105526,158.31000,400
GAZP,0,20121008,105526,158.31000,300
GAZP,0,20121008,105526,158.31000,20
GAZP,0,20121008,105526,158.32000,100
GAZP,0,20121008,105526,158.33000,180
GAZP,0,20121008,105531,158.30000,10
GAZP,0,20121008,105546,158.34000,10
GAZP,0,20121008,105548,158.34000,20
GAZP,0,20121008,105548,158.34000,20
GAZP,0,20121008,105601,158.33000,70
GAZP,0,20121008,105601,158.30000,170
GAZP,0,20121008,105601,158.30000,400
GAZP,0,20121008,105621,158.33000,100
GAZP,0,20121008,105621,158.34000,230
GAZP,0,20121008,105621,158.34000,10
GAZP,0,20121008,105621,158.34000,5290
GAZP,0,20121008,105622,158.34000,300
GAZP,0,20121008,105622,158.34000,400
GAZP,0,20121008,105622,158.34000,400
GAZP,0,20121008,105628,158.34000,280
GAZP,0,20121008,105638,158.34000,70
GAZP,0,20121008,105645,158.31000,1000
GAZP,0,20121008,105645,158.30000,770
GAZP,0,20121008,105645,158.30000,30
GAZP,0,20121008,105645,158.30000,100
GAZP,0,20121008,105645,158.30000,100
GAZP,0,20121008,105645,158.30000,910
GAZP,0,20121008,105701,158.30000,300
GAZP,0,20121008,105701,158.30000,240
GAZP,0,20121008,105704,158.34000,10
GAZP,0,20121008,105705,158.34000,10
GAZP,0,20121008,105706,158.34000,10
GAZP,0,20121008,105707,158.34000,30
GAZP,0,20121008,105707,158.34000,10
GAZP,0,20121008,105708,158.34000,10
GAZP,0,20121008,105709,158.30000,100
GAZP,0,20121008,105709,158.34000,10
GAZP,0,20121008,105717,158.34000,140
GAZP,0,20121008,105717,158.34000,280
GAZP,0,20121008,105717,158.35000,580
GAZP,0,20121008,105729,158.35000,3620
GAZP,0,20121008,105729,158.35000,1380
GAZP,0,20121008,105729,158.31000,50
GAZP,0,20121008,105729,158.31000,320
GAZP,0,20121008,105729,158.30000,30
GAZP,0,20121008,105729,158.30000,420
GAZP,0,20121008,105729,158.30000,180
GAZP,0,20121008,105741,158.31000,50
GAZP,0,20121008,105741,158.30000,820
GAZP,0,20121008,105741,158.30000,1130
GAZP,0,20121008,105745,158.30000,400
GAZP,0,20121008,105756,158.30000,470
GAZP,0,20121008,105756,158.30000,500
GAZP,0,20121008,105756,158.29000,10
GAZP,0,20121008,105800,158.27000,10
GAZP,0,20121008,105801,158.27000,240
GAZP,0,20121008,105807,158.27000,30
GAZP,0,20121008,105807,158.26000,400
GAZP,0,20121008,105810,158.26000,300
GAZP,0,20121008,105813,158.26000,10
GAZP,0,20121008,105814,158.26000,850
GAZP,0,20121008,105814,158.26000,390
GAZP,0,20121008,105814,158.26000,10
GAZP,0,20121008,105815,158.26000,340
GAZP,0,20121008,105815,158.26000,400
GAZP,0,20121008,105815,158.26000,250
GAZP,0,20121008,105815,158.25000,500
GAZP,0,20121008,105815,158.25000,110
GAZP,0,20121008,105815,158.25000,140
GAZP,0,20121008,105815,158.25000,100
GAZP,0,20121008,105815,158.25000,360
GAZP,0,20121008,105815,158.25000,520
GAZP,0,20121008,105815,158.25000,370
GAZP,0,20121008,105815,158.25000,850
GAZP,0,20121008,105816,158.25000,860
GAZP,0,20121008,105816,158.25000,400
GAZP,0,20121008,105816,158.25000,860
GAZP,0,20121008,105816,158.25000,400
GAZP,0,20121008,105816,158.25000,290
GAZP,0,20121008,105817,158.25000,400
GAZP,0,20121008,105817,158.25000,200
GAZP,0,20121008,105817,158.25000,100
GAZP,0,20121008,105817,158.25000,400
GAZP,0,20121008,105817,158.25000,400
GAZP,0,20121008,105817,158.25000,400
GAZP,0,20121008,105817,158.25000,100
GAZP,0,20121008,105818,158.25000,400
GAZP,0,20121008,105818,158.25000,100
GAZP,0,20121008,105818,158.25000,300
GAZP,0,20121008,105818,158.25000,400
GAZP,0,20121008,105818,158.25000,400
GAZP,0,20121008,105818,158.25000,600
GAZP,0,20121008,105818,158.25000,400
GAZP,0,20121008,105818,158.25000,100
GAZP,0,20121008,105818,158.25000,390
GAZP,0,20121008,105818,158.25000,100
GAZP,0,20121008,105818,158.25000,10
GAZP,0,20121008,105819,158.22000,10
GAZP,0,20121008,105819,158.22000,290
GAZP,0,20121008,105819,158.22000,400
GAZP,0,20121008,105821,158.22000,400
GAZP,0,20121008,105823,158.22000,110
GAZP,0,20121008,105823,158.22000,20
GAZP,0,20121008,105823,158.22000,2000
GAZP,0,20121008,105824,158.21000,10
GAZP,0,20121008,105824,158.21000,90
GAZP,0,20121008,105827,158.22000,150
GAZP,0,20121008,105828,158.21000,1960
GAZP,0,20121008,105829,158.21000,20
GAZP,0,20121008,105831,158.24000,100
GAZP,0,20121008,105834,158.21000,50
GAZP,0,20121008,105851,158.21000,850
GAZP,0,20121008,105851,158.21000,600
GAZP,0,20121008,105851,158.21000,200
GAZP,0,20121008,105851,158.21000,300
GAZP,0,20121008,105851,158.21000,400
GAZP,0,20121008,105852,158.21000,400
GAZP,0,20121008,105852,158.21000,100
GAZP,0,20121008,105852,158.21000,400
GAZP,0,20121008,105852,158.21000,300
GAZP,0,20121008,105852,158.21000,300
GAZP,0,20121008,105853,158.21000,280
GAZP,0,20121008,105853,158.21000,1240
GAZP,0,20121008,105853,158.21000,90
GAZP,0,20121008,105853,158.21000,400
GAZP,0,20121008,105853,158.21000,100
GAZP,0,20121008,105854,158.21000,400
GAZP,0,20121008,105854,158.21000,400
GAZP,0,20121008,105854,158.21000,90
GAZP,0,20121008,105855,158.21000,100
GAZP,0,20121008,105855,158.21000,100
GAZP,0,20121008,105855,158.21000,90
GAZP,0,20121008,105855,158.21000,300
GAZP,0,20121008,105856,158.21000,100
GAZP,0,20121008,105856,158.21000,2650
GAZP,0,20121008,105900,158.21000,1000
GAZP,0,20121008,105900,158.24000,200
GAZP,0,20121008,105900,158.24000,200
GAZP,0,20121008,105900,158.24000,100
GAZP,0,20121008,105900,158.24000,500
GAZP,0,20121008,105900,158.21000,240
GAZP,0,20121008,105901,158.21000,300
GAZP,0,20121008,105903,158.21000,10830
GAZP,0,20121008,105904,158.21000,40
GAZP,0,20121008,105906,158.21000,520
GAZP,0,20121008,105908,158.21000,400
GAZP,0,20121008,105908,158.21000,100
GAZP,0,20121008,105909,158.21000,300
GAZP,0,20121008,105909,158.21000,300
GAZP,0,20121008,105909,158.21000,860
GAZP,0,20121008,105909,158.21000,400
GAZP,0,20121008,105909,158.21000,200
GAZP,0,20121008,105909,158.21000,400
GAZP,0,20121008,105913,158.21000,400
GAZP,0,20121008,105913,158.21000,400
GAZP,0,20121008,105916,158.21000,850
GAZP,0,20121008,105917,158.21000,150
GAZP,0,20121008,105917,158.20000,100
GAZP,0,20121008,105918,158.20000,860
GAZP,0,20121008,105918,158.20000,1170
GAZP,0,20121008,105918,158.20000,470
GAZP,0,20121008,105918,158.20000,10
GAZP,0,20121008,105918,158.20000,50
GAZP,0,20121008,105918,158.20000,1720
GAZP,0,20121008,105918,158.20000,560
GAZP,0,20121008,105918,158.20000,1000
GAZP,0,20121008,105918,158.19000,800
GAZP,0,20121008,105918,158.19000,200
GAZP,0,20121008,105919,158.15000,1000
GAZP,0,20121008,105920,158.15000,300
GAZP,0,20121008,105921,158.15000,1190
GAZP,0,20121008,105923,158.16000,10
GAZP,0,20121008,105925,158.15000,190
GAZP,0,20121008,105929,158.15000,50
GAZP,0,20121008,105929,158.15000,50
GAZP,0,20121008,105929,158.15000,500
GAZP,0,20121008,105932,158.16000,390
GAZP,0,20121008,105944,158.16000,100
GAZP,0,20121008,105949,158.17000,10
GAZP,0,20121008,105952,158.17000,390
GAZP,0,20121008,105952,158.17000,200
GAZP,0,20121008,105952,158.17000,50
GAZP,0,20121008,105952,158.18000,360
GAZP,0,20121008,105958,158.16000,250
GAZP,0,20121008,105958,158.18000,250
GAZP,0,20121008,110001,158.16000,240
GAZP,0,20121008,110001,158.16000,60
GAZP,0,20121008,110002,158.16000,300
GAZP,0,20121008,110002,158.16000,100
GAZP,0,20121008,110002,158.16000,330
GAZP,0,20121008,110002,158.16000,400
GAZP,0,20121008,110002,158.16000,360
GAZP,0,20121008,110002,158.16000,16640
GAZP,0,20121008,110002,158.16000,120
GAZP,0,20121008,110002,158.15000,1720
GAZP,0,20121008,110002,158.15000,320
GAZP,0,20121008,110002,158.15000,1000
GAZP,0,20121008,110002,158.15000,10
GAZP,0,20121008,110002,158.14000,500
GAZP,0,20121008,110002,158.14000,3000
GAZP,0,20121008,110002,158.13000,2600
GAZP,0,20121008,110003,158.13000,520
GAZP,0,20121008,110006,158.13000,2170
GAZP,0,20121008,110006,158.12000,1000
GAZP,0,20121008,110006,158.12000,700
GAZP,0,20121008,110006,158.12000,10
GAZP,0,20121008,110006,158.12000,10
GAZP,0,20121008,110006,158.12000,400
GAZP,0,20121008,110006,158.11000,110
GAZP,0,20121008,110006,158.11000,20
GAZP,0,20121008,110006,158.11000,10
GAZP,0,20121008,110006,158.11000,250
GAZP,0,20121008,110006,158.11000,10
GAZP,0,20121008,110006,158.11000,2000
GAZP,0,20121008,110006,158.10000,810
GAZP,0,20121008,110006,158.10000,500
GAZP,0,20121008,110006,158.10000,12000
GAZP,0,20121008,110006,158.10000,100
GAZP,0,20121008,110006,158.10000,100
GAZP,0,20121008,110006,158.10000,50
GAZP,0,20121008,110006,158.10000,35000
GAZP,0,20121008,110006,158.10000,4700
GAZP,0,20121008,110006,158.10000,50
GAZP,0,20121008,110006,158.11000,10
GAZP,0,20121008,110007,158.11000,400
GAZP,0,20121008,110007,158.11000,770
GAZP,0,20121008,110007,158.11000,780
GAZP,0,20121008,110007,158.10000,390
GAZP,0,20121008,110008,158.09000,10
GAZP,0,20121008,110010,158.09000,20
GAZP,0,20121008,110010,158.09000,10
GAZP,0,20121008,110013,158.09000,10
GAZP,0,20121008,110018,158.15000,400
GAZP,0,20121008,110018,158.15000,100
